sequence_id	is_recombinant	breakpoint_start	breakpoint_end	p_value	methods	parent_1	parent_2
OR497853.1	true	3733	9987	0.000000000000	3Seq	ref_JF735126	ref_AB677530
OR497852.1	true	4483	10019	0.000000000000	3Seq	ref_DQ835769	ref_AB677530
OR497851.1	true	4261	10027	0.000000000000	3Seq	ref_JF735121	ref_AY587845
OR497850.1	true	3201	9391	0.000000000000	3Seq	ref_JF735123	ref_AB677527
OR497849.1	true	3803	9731	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630900.1	true	3733	9987	0.000000000000	3Seq	ref_JF735126	ref_AB677530
ON630899.1	true	3732	9543	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630898.1	true	3733	10054	0.000000000000	3Seq	ref_JF735126	ref_AB622121
ON630897.1	true	3907	10090	0.000000000000	3Seq	ref_JF735121	ref_AY587845
ON630896.1	true	3732	9730	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630895.1	true	3732	9731	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630894.1	true	3732	9987	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630893.1	true	3733	9993	0.000000000000	3Seq	ref_JF735126	ref_AB677530
ON630892.1	true	3733	9987	0.000000000000	3Seq	ref_JF735126	ref_AB677530
ON630891.1	true	3732	9543	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630890.1	true	3907	10022	0.000000000000	3Seq	ref_JF735121	ref_AY587845
ON630889.1	true	3652	10054	0.000000000000	3Seq	ref_JF735126	ref_AB622121
ON630888.1	true	3912	10044	0.000000000000	3Seq	ref_JF735121	ref_AB622121
ON630887.1	true	3732	10054	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630886.1	true	3907	10022	0.000000000000	3Seq	ref_JF735126	ref_AY587845
ON630885.1	true	3733	9987	0.000000000000	3Seq	ref_JF735126	ref_AB677530
ON630884.1	true	3733	9987	0.000000000000	3Seq	ref_JF735126	ref_AB677530
ON630883.1	true	3915	10095	0.000000000000	3Seq	ref_JF735121	ref_AB622121
ON630882.1	true	3732	9987	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630881.1	true	658	3652	0.000000000000	3Seq	ref_AB622121	ref_JF735121
ON630880.1	true	3732	9730	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630879.1	true	3732	9730	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630878.1	true	3733	10054	0.000000000000	3Seq	ref_JF735126	ref_AB622121
ON630877.1	true	3912	10044	0.000000000000	3Seq	ref_JF735121	ref_AB622121
ON630876.1	true	3652	9987	0.000000000000	3Seq	ref_JF735121	ref_AB622121
ON630875.1	true	3732	10044	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630874.1	true	3732	10044	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630873.1	true	3732	9543	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630872.1	true	3681	9730	0.000000000000	3Seq	ref_JF735121	ref_AB677530
ON630871.1	true	3907	10022	0.000000000000	3Seq	ref_JF735121	ref_AY587845
ON630870.1	true	3733	9987	0.000000000000	3Seq	ref_JF735126	ref_AB677530
LC773638.1	true	3771	9951	0.000000000000	3Seq	ref_JF735121	ref_AB622121
LC773637.1	true	3680	10054	0.000000000000	3Seq	ref_JF735126	ref_AB622121
OP555745.1	true	412	8758	0.000000000000	3Seq	ref_AB047639	ref_EU392172
OP555744.1	true	412	8758	0.000000000000	3Seq	ref_AB047639	ref_EU392172
OP555743.1	true	412	8758	0.000000000000	3Seq	ref_AB047639	ref_EU392172
OP555742.1	true	3912	10054	0.000000000000	3Seq	ref_JF735126	ref_AB622121
OP555741.1	true	3912	10054	0.000000000000	3Seq	ref_JF735126	ref_AB622121
OP555740.1	true	3733	9987	0.000000000000	3Seq	ref_JF735126	ref_AB677530
OP555739.1	true	3733	9987	0.000000000000	3Seq	ref_JF735126	ref_AB677530
MW715689.1	true	3907	10022	0.000000000000	3Seq	ref_JF735121	ref_AY587845
MW675800.1	true	3907	10022	0.000000000000	3Seq	ref_JF735126	ref_AY587845
MW675799.1	true	3907	10022	0.000000000000	3Seq	ref_JF735121	ref_AY587845
MW675798.1	true	3907	10022	0.000000000000	3Seq	ref_JF735126	ref_AY587845
MW675797.1	true	3907	10022	0.000000000000	3Seq	ref_JF735126	ref_AY587845
MW629118.1	true	4341	9534	0.000000000000	3Seq	ref_KJ470623	ref_AY587845
MW531222.1	true	4341	9987	0.000000000001	3Seq	ref_KJ470623	ref_AY587845
MN977329.1	true	3651	9543	0.000000000000	3Seq	ref_JF735126	ref_AB677530
MN977328.1	true	4483	9963	0.000000000000	3Seq	ref_KJ470623	ref_AB622121
MN977326.1	true	4458	9963	0.000000000000	3Seq	ref_KJ470623	ref_AB622121
MN782310.1	true	4385	8754	0.000000000000	3Seq	ref_KJ470623	ref_AY587845
MN782309.1	true	3651	9543	0.000000000000	3Seq	ref_JF735126	ref_AB677530
LC368414.1	true	809	4352	0.000000000000	3Seq	ref_AY587845	ref_KJ470623
LC368357.1	true	809	4483	0.000000000004	3Seq	ref_AB622121	ref_KJ470623
LC368356.1	true	809	4459	0.000000000000	3Seq	ref_AB622121	ref_KJ470623
LC368343.1	true	4039	10337	0.000000000000	3Seq	ref_KC248198	ref_AB677530
MK799639.1	true	3911	9948	0.000000000000	3Seq	ref_JF735126	ref_AB622121
MH743151.1	true	658	3739	0.000000000000	3Seq	ref_AB622121	ref_JF735126
MH743150.1	true	658	3648	0.000000000000	3Seq	ref_AB622121	ref_JF735126
MH743149.1	true	3774	9834	0.000000000000	3Seq	ref_JF735126	ref_JF779679
MH743148.1	true	4332	9533	0.000000000000	3Seq	ref_KJ470623	ref_AB622121
MH743147.1	true	3724	9893	0.000000000000	3Seq	ref_DQ835769	ref_AB677527
MH742371.1	true	3808	9988	0.000000000000	3Seq	ref_DQ835769	ref_AB622121
MH742370.1	true	3201	9262	0.000000000000	3Seq	ref_JF735123	ref_AB622121
MH742369.1	true	1563	2541	0.000000000001	3Seq	ref_KJ439776	ref_JF735116
MH742368.1	true	7783	8389	0.000000000000	3Seq	ref_JF735136	ref_FJ462435
MH742367.1	true	3820	9436	0.000000000002	3Seq	ref_JF735123	ref_AY587845
MH742366.1	true	1797	2890	0.000000000028	3Seq	ref_KJ439776	ref_JF735116
MH742365.1	true	4471	9993	0.000000000000	3Seq	ref_DQ835769	ref_AB677530
MH742364.1	true	4120	9988	0.000000000000	3Seq	ref_JX183558	ref_AB677530
MH742363.1	true	3739	9730	0.000000000000	3Seq	ref_JF735126	ref_AB622121
MH742362.1	true	3739	10095	0.000000000000	3Seq	ref_JF735126	ref_AB622121
MH742361.1	true	4483	10019	0.000000000000	3Seq	ref_DQ835769	ref_AY587845
MH742360.1	true	4344	9981	0.000000000000	3Seq	ref_KJ470623	ref_AB677527
MH477426.1	true	3213	10044	0.000000000000	3Seq	ref_JF735126	ref_AB622121
MH477424.1	true	3213	10054	0.000000000000	3Seq	ref_JF735126	ref_AB622121
MH477418.1	true	4452	9981	0.000000000004	3Seq	ref_KJ470623	ref_JF779679
MH477417.1	true	3680	10044	0.000000000000	3Seq	ref_JF735121	ref_AB622121
AB795432.3	true	4361	9987	0.000000000000	3Seq	ref_KJ470623	ref_AY587845
KY283130.1	true	4352	9987	0.000000000000	3Seq	ref_KJ470623	ref_AY587845
KU871293.1	true	3651	9730	0.000000000000	3Seq	ref_JF735126	ref_AB622121
KU871292.1	true	3926	9963	0.000000000000	3Seq	ref_JF735126	ref_AB622121
KU871291.1	true	4341	9987	0.000000000071	3Seq	ref_KJ470623	ref_AY587845
KU871290.1	true	4341	9987	0.000000000004	3Seq	ref_KJ470623	ref_AY587845
KU871289.1	true	3808	9963	0.000000000004	3Seq	ref_KJ470623	ref_AB622121
KU871288.1	true	2241	2532	0.000000000004	3Seq	ref_JX227957	ref_D10988
KU871287.1	true	3732	9543	0.000000000000	3Seq	ref_JF735121	ref_AB677530
KU871286.1	true	3912	10022	0.000000000000	3Seq	ref_JF735121	ref_AB622121
KU871285.1	true	3732	10021	0.000000000000	3Seq	ref_JF735121	ref_AB677527
KU871284.1	true	3732	9987	0.000000000000	3Seq	ref_JF735121	ref_AB677530
KU871283.1	true	3733	9987	0.000000000000	3Seq	ref_JF735126	ref_AB677530
DQ988079.1	true	1026	4341	0.000000000000	3Seq	ref_AY587845	ref_KJ470623
DQ988078.1	true	3651	9948	0.000000000000	3Seq	ref_JF735126	ref_AB622121
DQ988077.1	true	809	4314	0.000000000000	3Seq	ref_AY587845	ref_KJ470623
DQ988076.1	true	1614	2886	0.000000000000	3Seq	ref_KC248195	ref_JF735116
DQ988075.1	true	4335	9987	0.000000000000	3Seq	ref_KJ470623	ref_AB677530
DQ988074.1	true	4434	9534	0.000000000000	3Seq	ref_KJ470623	ref_AY587845
KT735185.1	true	4341	9987	0.000000000000	3Seq	ref_KJ470623	ref_AY587845
KM587625.1	true	3774	10044	0.000000000000	3Seq	ref_JF735126	ref_AB677530
KM587624.1	true	3651	9549	0.000000000000	3Seq	ref_JF735126	ref_AB677530
KM043284.1	true	4483	9494	0.000000000000	3Seq	ref_KJ470623	ref_AY587845
KM043283.1	true	4483	9494	0.000000000000	3Seq	ref_KJ470623	ref_AY587845
KM043282.1	true	4483	9987	0.000000000000	3Seq	ref_KJ470623	ref_AY587845
KC844045.1	true	3729	9547	0.000000000000	3Seq	ref_JF735126	ref_AB677530
HQ537009.1	true	3880	10009	0.000000000000	3Seq	ref_KJ470618	ref_AY587845
HQ537008.1	true	1587	2771	0.000000000000	3Seq	ref_KJ439776	ref_JF735116
PX386979.1	true	148	9574	0.000000000000	3Seq	ref_KM252791	ref_EU246930
PX386978.1	true	148	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
PX386969.1	true	148	9574	0.000000000000	3Seq	ref_KM252791	ref_EU246930
PX216757.1	true	3746	10139	0.000000000001	3Seq	ref_HQ537007	ref_DQ155560
PX216756.1	true	3746	10139	0.000000000000	3Seq	ref_HQ537007	ref_DQ155560
PP101940.1	true	3906	9459	0.000000000000	3Seq	ref_KJ470623	ref_DQ155560
PP101939.1	true	3943	9459	0.000000000000	3Seq	ref_KJ470623	ref_DQ155560
PP101937.1	true	3951	10057	0.000000000000	3Seq	ref_DQ835769	ref_DQ155560
PP101936.1	true	151	3848	0.000000000000	3Seq	ref_DQ155560	ref_EU246939
PP101935.1	true	3953	10230	0.000000000000	3Seq	ref_EU798761	ref_DQ155560
PP101934.1	true	89	9540	0.000000000000	3Seq	ref_DQ155560	ref_EU246931
PP101933.1	true	3877	10262	0.000000000000	3Seq	ref_EU781828	ref_DQ155560
PP101932.1	true	9546	10258	0.000000000000	3Seq	ref_EU246931	ref_EU246930
PP101931.1	true	9546	10258	0.000000000000	3Seq	ref_EU246931	ref_EU246930
PP101930.1	true	3904	10460	0.000000000000	3Seq	ref_EF632071	ref_DQ155560
PP101929.1	true	3964	10230	0.000000000000	3Seq	ref_EU798761	ref_DQ155560
PP101928.1	true	3985	10253	0.000000000000	3Seq	ref_KC248198	ref_DQ155560
PP101927.1	true	151	3870	0.000000000000	3Seq	ref_DQ155560	ref_EU246939
PP101926.1	true	3977	10250	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
PP101925.1	true	4000	10247	0.000000000000	3Seq	ref_DQ835769	ref_DQ155560
PP101924.1	true	670	3656	0.000000000000	3Seq	ref_DQ155560	ref_KJ439772
PP101923.1	true	670	3656	0.000000000000	3Seq	ref_DQ155560	ref_KJ439772
PP101922.1	true	3893	10252	0.000000000000	3Seq	ref_EU781828	ref_DQ155560
PP101921.1	true	3977	10463	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
PP101920.1	true	3882	10452	0.000000000000	3Seq	ref_KC248198	ref_DQ155560
PP101919.1	true	3742	10138	0.000000000000	3Seq	ref_DQ835769	ref_DQ155560
PP101918.1	true	89	9511	0.000000000000	3Seq	ref_KJ567651	ref_EU246931
PP101917.1	true	3954	10253	0.000000000000	3Seq	ref_KC248198	ref_DQ155560
PP101916.1	true	3707	10253	0.000000000000	3Seq	ref_KJ439772	ref_DQ155560
PP101915.1	true	3962	10452	0.000000000000	3Seq	ref_KJ439776	ref_DQ155560
PP101914.1	true	151	3870	0.000000000000	3Seq	ref_DQ155560	ref_EU246939
PP101913.1	true	3904	10460	0.000000000000	3Seq	ref_EF632071	ref_DQ155560
PP101912.1	true	3870	10460	0.000000000000	3Seq	ref_EF632071	ref_DQ155560
PP101909.1	true	3951	10041	0.000000000000	3Seq	ref_D63822	ref_DQ155560
PP101908.1	true	670	3622	0.000000000000	3Seq	ref_DQ155560	ref_FJ462431
PP101905.1	true	3943	9459	0.000000000000	3Seq	ref_KJ470623	ref_DQ155560
PP101904.1	true	670	3656	0.000000000000	3Seq	ref_DQ155560	ref_KJ439772
PP101903.1	true	3744	10252	0.000000000000	3Seq	ref_EU781828	ref_DQ155560
PP101902.1	true	3877	9870	0.000000000000	3Seq	ref_DQ835761	ref_DQ155560
PP101901.1	true	3877	9870	0.000000000000	3Seq	ref_DQ835761	ref_DQ155560
PP101900.1	true	3680	10452	0.000000000000	3Seq	ref_KJ439776	ref_DQ155560
PP101899.1	true	3877	9873	0.000000000000	3Seq	ref_DQ835761	ref_DQ155560
PP101898.1	true	3877	9873	0.000000000000	3Seq	ref_DQ835761	ref_DQ155560
PP101897.1	true	3727	10251	0.000000000000	3Seq	ref_M58335	ref_DQ155560
PP101896.1	true	3727	10251	0.000000000000	3Seq	ref_M58335	ref_DQ155560
PP101895.1	true	3744	10461	0.000000000000	3Seq	ref_EU781828	ref_DQ155560
PP101894.1	true	3735	10452	0.000000000000	3Seq	ref_KC248198	ref_DQ155560
PP101893.1	true	3894	10452	0.000000000000	3Seq	ref_KC248199	ref_DQ155560
PP101892.1	true	3894	10452	0.000000000000	3Seq	ref_KC248199	ref_DQ155560
PP101891.1	true	3737	10230	0.000000000000	3Seq	ref_EU798761	ref_DQ155560
PP101890.1	true	3741	10452	0.000000000000	3Seq	ref_KC248194	ref_DQ155560
PP101889.1	true	3954	10253	0.000000000000	3Seq	ref_KC248198	ref_DQ155560
PP101888.1	true	3954	10253	0.000000000000	3Seq	ref_KC248198	ref_DQ155560
OR346001.1	true	3870	10460	0.000000000000	3Seq	ref_EF632071	ref_DQ155560
OR346000.1	true	3870	10460	0.000000000000	3Seq	ref_EF632071	ref_DQ155560
OR345999.1	true	3870	10460	0.000000000000	3Seq	ref_DQ314805	ref_DQ155560
OR345998.1	true	3870	10460	0.000000000000	3Seq	ref_DQ314805	ref_DQ155560
OR345997.1	true	9546	10258	0.000000000000	3Seq	ref_EU246931	ref_EU246930
OR345996.1	true	9546	10258	0.000000000000	3Seq	ref_EU246931	ref_EU246930
OR345995.1	true	89	9540	0.000000000000	3Seq	ref_DQ155560	ref_EU246931
OR345994.1	true	89	9540	0.000000000000	3Seq	ref_DQ155560	ref_EU246931
OR345993.1	true	9540	10248	0.000000000000	3Seq	ref_EU246931	ref_EF424629
OR345992.1	true	89	9540	0.000000000000	3Seq	ref_DQ155560	ref_EU246931
OR345991.1	true	89	9540	0.000000000000	3Seq	ref_DQ155560	ref_EU246931
OR345990.1	true	89	9540	0.000000000000	3Seq	ref_DQ155560	ref_EU246931
OQ832071.1	true	3667	10452	0.000000000000	3Seq	ref_KC248194	ref_DQ155560
MK468928.1	true	3046	10401	0.000000000000	3Seq	ref_FN666429	ref_EU643835
MK468927.1	true	507	4985	0.000000000000	3Seq	ref_EU643835	ref_DQ835761
MK468926.1	true	615	3938	0.000000000000	3Seq	ref_EU643835	ref_JX183552
MW629116.1	true	651	3707	0.000000000000	3Seq	ref_DQ155560	ref_KC248194
MZ161158.1	true	89	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MZ161157.1	true	89	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MZ504976.1	true	3716	10067	0.000000000000	3Seq	ref_KC248194	ref_DQ155560
MZ504974.1	true	3723	10067	0.000000000000	3Seq	ref_KC248194	ref_DQ155560
MZ504973.1	true	3977	10147	0.000000000000	3Seq	ref_KC248199	ref_DQ155560
MZ171134.1	true	3733	10239	0.000000000000	3Seq	ref_KC248199	ref_DQ155560
MZ171133.1	true	3814	10238	0.000000000000	3Seq	ref_KJ439774	ref_DQ155560
MZ171132.1	true	3814	10238	0.000000000000	3Seq	ref_KJ439774	ref_DQ155560
MZ171131.1	true	3814	10238	0.000000000000	3Seq	ref_KJ439774	ref_DQ155560
MZ171130.1	true	3814	10238	0.000000000000	3Seq	ref_KJ439774	ref_DQ155560
MZ171129.1	true	3814	10238	0.000000000000	3Seq	ref_KJ439774	ref_DQ155560
MZ171128.1	true	4059	10171	0.000000000000	3Seq	ref_KJ439774	ref_DQ155560
MZ171127.1	true	3977	10461	0.000000000000	3Seq	ref_AJ851228	ref_DQ155560
MZ161156.1	true	9575	10254	0.000000000000	3Seq	ref_EU246930	ref_KM252789
MZ161155.1	true	9575	10254	0.000000000000	3Seq	ref_EU246930	ref_KM252789
MZ161154.1	true	89	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MZ161153.1	true	89	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MZ161152.1	true	89	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MZ161151.1	true	89	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MZ161150.1	true	184	9535	0.000000000000	3Seq	ref_KM252789	ref_EU246930
MZ161149.1	true	89	9535	0.000000000000	3Seq	ref_KM252789	ref_EU246930
MZ161148.1	true	89	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MZ161147.1	true	184	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MZ161146.1	true	184	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MZ161145.1	true	89	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MT185686.1	true	148	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
LC368435.1	true	4002	9325	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
LC368423.1	true	4002	9325	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
LC368421.1	true	641	3668	0.000000000000	3Seq	ref_DQ155560	ref_JQ065709
LC368409.1	true	4002	9325	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MN240359.1	true	3862	10460	0.000000000000	3Seq	ref_KC248198	ref_DQ155560
MK328026.1	true	651	3880	0.000000000000	3Seq	ref_EU643835	ref_KC248194
MK328024.1	true	615	3977	0.000000000000	3Seq	ref_EU643835	ref_DQ835770
MK328023.1	true	699	3032	0.000000000000	3Seq	ref_DQ155560	ref_NC_030791
MK328022.1	true	610	4432	0.000000000000	3Seq	ref_EU643835	ref_JX183558
MK328021.1	true	3747	10075	0.000000000000	3Seq	ref_KJ439781	ref_DQ155560
MK328020.1	true	670	2901	0.000000000000	3Seq	ref_EU643835	ref_JX227970
MK328019.1	true	529	3943	0.000000000000	3Seq	ref_EU643835	ref_D84265
MK328018.1	true	654	3623	0.000000000000	3Seq	ref_EU643835	ref_KC248198
MK328017.1	true	4046	10172	0.000000000000	3Seq	ref_HQ537007	ref_DQ155560
MK328016.1	true	651	3356	0.000000000000	3Seq	ref_EU643835	ref_X76918
MK328015.1	true	3299	10486	0.000000000009	3Seq	ref_KJ439780	ref_EU643835
MK328014.1	true	651	3707	0.000000000000	3Seq	ref_EU643835	ref_JX227970
MK328013.1	true	3592	10490	0.000000000000	3Seq	ref_X76918	ref_EU643835
MK328012.1	true	823	4640	0.000000000000	3Seq	ref_EU643835	ref_AF064490
MK328009.1	true	813	3997	0.000000000000	3Seq	ref_EU643835	ref_JF735135
MK328008.1	true	651	4064	0.000000000000	3Seq	ref_EU643835	ref_JF735136
MK328007.1	true	567	4234	0.000000000000	3Seq	ref_EU643835	ref_JX183558
MK328005.1	true	550	4108	0.000000000000	3Seq	ref_EU643835	ref_JX183558
MK328004.1	true	651	2899	0.000000000026	3Seq	ref_DQ155560	ref_FJ462435
MK328001.1	true	689	3011	0.000000000000	3Seq	ref_EU643835	ref_JF735126
MK328000.1	true	3929	10461	0.000000000000	3Seq	ref_KJ439774	ref_DQ155560
MK327999.1	true	568	3939	0.000000000000	3Seq	ref_EU643835	ref_DQ835769
MK327998.1	true	529	4407	0.000000000000	3Seq	ref_EU643835	ref_DQ835762
MK327997.1	true	454	4097	0.000000000000	3Seq	ref_EU643835	ref_DQ835769
MK327995.1	true	529	3939	0.000000000000	3Seq	ref_EU643835	ref_DQ835769
MK327993.1	true	3739	10087	0.000000000000	3Seq	ref_HQ537007	ref_DQ155560
MK327992.1	true	3592	10490	0.000000000000	3Seq	ref_X76918	ref_EU643835
MK327991.1	true	692	3661	0.000000000000	3Seq	ref_DQ155560	ref_JF735126
MK327990.1	true	3707	10075	0.000000000000	3Seq	ref_KJ439781	ref_DQ155560
MK327988.1	true	4008	10463	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MK327987.1	true	552	3939	0.000000000000	3Seq	ref_EU643835	ref_DQ835769
MK327986.1	true	203	9535	0.000000000000	3Seq	ref_KM252791	ref_EU246930
MK327985.1	true	568	4681	0.000000000000	3Seq	ref_EU643835	ref_DQ835769
MK327984.1	true	645	2999	0.000000000000	3Seq	ref_EU643835	ref_EU392175
MK327983.1	true	651	4138	0.000000000000	3Seq	ref_EU643835	ref_KC248193
MK327982.1	true	615	4828	0.000000000000	3Seq	ref_EU643835	ref_DQ835770
MK327981.1	true	651	3516	0.000000000000	3Seq	ref_EU643835	ref_FJ839870
MK139022.1	true	3999	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MK139021.1	true	4002	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MK139020.1	true	4002	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MK139019.1	true	4002	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MK139018.1	true	4002	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MK139017.1	true	4002	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MK139016.1	true	4002	10463	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MK139015.1	true	4002	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MH492362.1	true	4002	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MH492361.1	true	4002	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MH492360.1	true	4002	10463	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
MG878999.1	true	651	4039	0.000000000000	3Seq	ref_EU643835	ref_AF064490
MG437050.1	true	3978	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
LC435028.1	true	3880	10082	0.000000000000	3Seq	ref_EU798761	ref_DQ155560
LC435027.1	true	206	9519	0.000000000000	3Seq	ref_EF632071	ref_EU246931
LC435024.1	true	3860	10082	0.000000000000	3Seq	ref_EU798761	ref_DQ155560
LC435023.1	true	9540	10271	0.000000000000	3Seq	ref_EU246931	ref_EF632071
LC435021.1	true	89	9535	0.000000000000	3Seq	ref_KM252789	ref_EU246930
KY120330.1	true	4002	10089	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
KY120329.1	true	108	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
KY014622.1	true	3978	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
KU871311.1	true	9565	10188	0.000000000000	3Seq	ref_EU246930	ref_KM252791
KU871310.1	true	9565	10188	0.000000000000	3Seq	ref_EU246930	ref_KM252791
KM587630.1	true	3937	10463	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
KM587629.1	true	9489	10252	0.000000000000	3Seq	ref_EU246931	ref_EF424629
KM587628.1	true	148	9533	0.000000000000	3Seq	ref_KM252789	ref_EU246930
KM587627.1	true	148	9527	0.000000000000	3Seq	ref_KM252791	ref_EU246930
KC844040.1	true	3746	10080	0.000000000000	3Seq	ref_HQ537007	ref_DQ155560
KC844039.1	true	643	3714	0.000000000000	3Seq	ref_DQ155560	ref_AY051292
KC844038.1	true	184	9561	0.000000000000	3Seq	ref_KM252791	ref_EU246930
KC844037.1	true	148	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
KC191671.2	true	4002	10166	0.000000000000	3Seq	ref_AF064490	ref_DQ155560
HQ912955.1	true	225	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
HQ912954.1	true	225	9565	0.000000000000	3Seq	ref_KM252791	ref_EU246930
EU158186.1	true	4002	10463	0.000000000044	3Seq	ref_AF064490	ref_DQ155560
PQ899568.1	true	3668	10131	0.000000000000	3Seq	ref_KJ439780	ref_AM408911
PP101938.1	true	604	3907	0.000000000000	3Seq	ref_DQ155560	ref_KJ470623
PP101907.1	true	3715	10446	0.000000000000	3Seq	ref_EU781828	ref_DQ155560
PP101906.1	true	3715	10446	0.000000000000	3Seq	ref_EU781828	ref_DQ155560
PP092208.1	true	549	3937	0.000000001060	3Seq	ref_EU643835	ref_JF735115
PP092207.1	true	4119	10447	0.000000000000	3Seq	ref_KJ439780	ref_DQ155560
PP092206.1	true	3627	7893	0.000000038021	3Seq	ref_FJ407092	ref_AM408911
PP092205.1	true	663	3733	0.000000000022	3Seq	ref_EU643835	ref_KJ439772
OM525859.1	true	3887	10280	0.000000000000	3Seq	ref_JX227972	ref_AY587845
MW689975.1	true	469	3909	0.000000000000	3Seq	ref_JF779679	ref_EF424625
MK328010.1	true	671	4080	0.000000000000	3Seq	ref_EU643835	ref_KC248195
MK328006.1	true	479	4081	0.000000000000	3Seq	ref_EU643835	ref_KC248195
MK328003.1	true	652	4080	0.000000000000	3Seq	ref_EU643835	ref_KC248195
MK328002.1	true	652	4081	0.000000000000	3Seq	ref_EU643835	ref_KC248195
MK327996.1	true	652	3615	0.000000000000	3Seq	ref_EU643835	ref_JF735126
